H_GPS,VH_GPS,Aileron,Elevator,Rudder,IAS,Roll,Pitch,Yaw,p,q,r,a_x,a_y,a_z,H_IMU,VE_IMU,VN_IMU,VU_IMU,H_baro,H_GPS_bias,VH_GPS_bias
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.016444445,-0.059983581,1.48763907,-0.012771531,-0.005889336,0.006672269,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.051,0,-0.976,49.521,1.64,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.051,0,-0.976,49.519,1.61,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.051,0,-0.976,49.519,1.61,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.051,0,-0.976,49.519,1.61,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.051,0,-0.976,49.519,1.61,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.051,0,-0.976,49.519,1.61,21.97,0,939.8009644,630.31,0.006198441
630.31,0.006198441,1500,1492,1500,21.98650551,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.051,0,-0.976,49.519,1.61,21.97,0,939.8009644,630.31,0.006198441
630.31,0.005342147,1500,1492,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.051,0,-0.976,49.519,1.61,21.97,0,939.8009644,630.31,0.005342147
630.31,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.051,0,-0.976,49.519,1.61,21.97,0,939.8009644,630.31,0.005342147
630.31,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.051,0,-0.976,49.519,1.61,21.97,0,939.8009644,630.31,0.005342147
630.31,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.8009644,630.31,0.005342147
630.31,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.8009644,630.31,0.005342147
630.31,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.8009644,630.31,0.005342147
630.31,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.31,0.005342147
630.31,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.31,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.01456185,-0.058896739,1.488911867,-0.019915681,0.01864385,0.009894442,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.011810222,-0.055080816,1.490296602,-0.015831463,0.012527499,0.002087751,-0.064,-0.007,-1.034,49.519,1.61,21.97,0,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.011810222,-0.055080816,1.490296602,-0.015831463,0.012527499,0.002087751,-0.064,-0.007,-1.034,49.532,1.59,21.96,-0.09,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.011810222,-0.055080816,1.490296602,-0.015831463,0.012527499,0.002087751,-0.064,-0.007,-1.034,49.532,1.59,21.96,-0.09,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.011810222,-0.055080816,1.490296602,-0.015831463,0.012527499,0.002087751,-0.064,-0.007,-1.034,49.532,1.59,21.96,-0.09,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.011810222,-0.055080816,1.490296602,-0.015831463,0.012527499,0.002087751,-0.064,-0.007,-1.034,49.532,1.59,21.96,-0.09,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.011810222,-0.055080816,1.490296602,-0.015831463,0.012527499,0.002087751,-0.064,-0.007,-1.034,49.532,1.59,21.96,-0.09,939.7744141,630.32,0.005342147
630.32,0.005342147,1500,1493,1500,21.99902916,0.011810222,-0.055080816,1.490296602,-0.015831463,0.012527499,0.002087751,-0.064,-0.007,-1.034,49.532,1.59,21.96,-0.09,939.7744141,630.32,0.005342147
630.32,0.091250665,1500,1493,1500,21.93934631,0.011810222,-0.055080816,1.490296602,-0.015831463,0.012527499,0.002087751,-0.064,-0.007,-1.034,49.532,1.59,21.96,-0.09,939.7744141,630.32,0.091250665
630.32,0.091250665,1500,1490,1500,21.93934631,0.011810222,-0.055080816,1.490296602,-0.015831463,0.012527499,0.002087751,-0.064,-0.007,-1.034,49.532,1.59,21.96,-0.09,939.7744141,630.32,0.091250665
630.32,0.091250665,1500,1490,1500,21.93934631,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.064,-0.007,-1.034,49.532,1.59,21.96,-0.09,939.7744141,630.32,0.091250665
630.32,0.091250665,1500,1490,1500,21.93934631,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.064,-0.007,-1.034,50.046,-12.94,19.49,-0.76,939.7744141,630.32,0.091250665
630.32,0.091250665,1500,1490,1500,21.93934631,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.064,-0.007,-1.034,50.046,-12.94,19.49,-0.76,939.7744141,630.32,0.091250665
630.32,0.091250665,1500,1490,1500,21.93934631,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.064,-0.007,-1.034,50.046,-12.94,19.49,-0.76,939.7744141,630.32,0.091250665
630.32,0.091250665,1500,1490,1500,21.93934631,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.064,-0.007,-1.034,50.046,-12.94,19.49,-0.76,939.7744141,630.32,0.091250665
630.32,0.091250665,1500,1490,1500,21.93934631,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.064,-0.007,-1.034,50.046,-12.94,19.49,-0.76,939.7744141,630.32,0.091250665
630.32,0.091250665,1500,1490,1500,21.93934631,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.064,-0.007,-1.034,50.046,-12.94,19.49,-0.76,939.7744141,630.32,0.091250665
630.32,0.769637108,1500,1490,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.064,-0.007,-1.034,50.046,-12.94,19.49,-0.76,939.7744141,630.32,0.769637108
630.32,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.064,-0.007,-1.034,50.046,-12.94,19.49,-0.76,939.7744141,630.32,0.769637108
630.32,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.064,-0.007,-1.034,50.046,-12.94,19.49,-0.76,939.7744141,630.32,0.769637108
630.32,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7744141,630.32,0.769637108
630.32,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7744141,630.32,0.769637108
630.32,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7744141,630.32,0.769637108
630.32,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.32,0.769637108
630.32,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.32,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.818861425,0.013691772,2.086095095,-0.018220562,0.22410588,0.210992008,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.049,-0.202,-1.201,50.046,-12.94,19.49,-0.76,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.049,-0.202,-1.201,50.255,-14.44,18.3,-0.71,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.049,-0.202,-1.201,50.255,-14.44,18.3,-0.71,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.049,-0.202,-1.201,50.255,-14.44,18.3,-0.71,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.049,-0.202,-1.201,50.255,-14.44,18.3,-0.71,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.049,-0.202,-1.201,50.255,-14.44,18.3,-0.71,939.7260742,630.76,0.769637108
630.76,0.769637108,1500,1507,1500,23.18524742,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.049,-0.202,-1.201,50.255,-14.44,18.3,-0.71,939.7260742,630.76,0.769637108
630.76,0.711666882,1500,1507,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.049,-0.202,-1.201,50.255,-14.44,18.3,-0.71,939.7260742,630.76,0.711666882
630.76,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.049,-0.202,-1.201,50.255,-14.44,18.3,-0.71,939.7260742,630.76,0.711666882
630.76,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.049,-0.202,-1.201,50.255,-14.44,18.3,-0.71,939.7260742,630.76,0.711666882
630.76,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7260742,630.76,0.711666882
630.76,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7260742,630.76,0.711666882
630.76,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7260742,630.76,0.711666882
630.76,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.76,0.711666882
630.76,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.76,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.809259951,0.010837314,2.169054508,-0.049387284,0.210712671,0.222263098,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.795015037,0.00913298,2.243462324,-0.067271516,0.216039732,0.227435976,-0.059,-0.207,-1.201,50.255,-14.44,18.3,-0.71,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.795015037,0.00913298,2.243462324,-0.067271516,0.216039732,0.227435976,-0.059,-0.207,-1.201,50.43,-15.69,17.12,-0.66,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.795015037,0.00913298,2.243462324,-0.067271516,0.216039732,0.227435976,-0.059,-0.207,-1.201,50.43,-15.69,17.12,-0.66,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.795015037,0.00913298,2.243462324,-0.067271516,0.216039732,0.227435976,-0.059,-0.207,-1.201,50.43,-15.69,17.12,-0.66,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.795015037,0.00913298,2.243462324,-0.067271516,0.216039732,0.227435976,-0.059,-0.207,-1.201,50.43,-15.69,17.12,-0.66,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.795015037,0.00913298,2.243462324,-0.067271516,0.216039732,0.227435976,-0.059,-0.207,-1.201,50.43,-15.69,17.12,-0.66,939.7122192,630.93,0.711666882
630.93,0.711666882,1499,1508,1500,23.16975403,0.795015037,0.00913298,2.243462324,-0.067271516,0.216039732,0.227435976,-0.059,-0.207,-1.201,50.43,-15.69,17.12,-0.66,939.7122192,630.93,0.711666882
630.93,0.669649661,1499,1508,1500,23.14596558,0.795015037,0.00913298,2.243462324,-0.067271516,0.216039732,0.227435976,-0.059,-0.207,-1.201,50.43,-15.69,17.12,-0.66,939.7122192,630.93,0.669649661
630.93,0.669649661,1499,1508,1500,23.14596558,0.795015037,0.00913298,2.243462324,-0.067271516,0.216039732,0.227435976,-0.059,-0.207,-1.201,50.43,-15.69,17.12,-0.66,939.7122192,630.93,0.669649661
630.93,0.669649661,1499,1508,1500,23.14596558,0.475927591,-0.051448911,2.948836327,-0.138490871,0.063172437,0.143845811,-0.059,-0.207,-1.201,50.43,-15.69,17.12,-0.66,939.7122192,630.93,0.669649661
630.93,0.669649661,1499,1508,1500,23.14596558,0.475927591,-0.051448911,2.948836327,-0.138490871,0.063172437,0.143845811,-0.059,-0.207,-1.201,51.222,-21.84,3.13,0.19,939.7122192,630.93,0.669649661
