H_GPS,VH_GPS,Aileron,Elevator,Rudder,IAS,Roll,Pitch,Yaw,p,q,r,a_x,a_y,a_z,H_IMU,VE_IMU,VN_IMU,VU_IMU,H_baro
680.6,2.860982846,1477.636425,1710.025962,1491.845393,29.18508855,-0.015606803,0.131460674,-1.653851996,-0.195317149,0.005589594,0.014486559,0.014821047,-0.013026718,-1.085966914,106.8201409,3.480220049,-29.37478746,-2.959518138,934.258858
680.6,2.763710496,1483.848893,1709.542466,1492.533895,29.28756879,0.008871531,0.121394199,-1.461727917,-0.191603379,0.00732402,0.014949624,0.012568355,-0.009734503,-1.074274705,104.0790408,2.98335492,-28.56037931,-2.993396159,934.420759
680.6,2.866568239,1479.453441,1712.925385,1489.349768,29.14672264,-0.049979771,0.137209159,-1.56652958,-0.208750711,0.001461737,0.016345641,0.0050282,-0.013094905,-1.066838459,105.9248852,4.0117429,-28.64676179,-3.517597387,933.9353637
680.6,3.5766734,1479.067262,1711.381426,1491.795754,29.62204507,-0.023826423,0.126592986,-1.573082831,-0.21552305,0.025087487,0.01600737,0.009299398,-0.007475119,-1.079684452,105.6505208,3.005429259,-27.19977382,-2.988953316,934.2522881
680.6,3.279689406,1481.841499,1714.422957,1491.525829,29.54631679,-0.01183003,0.122845434,-1.659645428,-0.206523121,0.009314231,0.013052331,0.007653165,-0.010988019,-1.075840716,106.8516136,3.29009468,-28.913094,-2.941425946,934.1528943
680.6,2.68635083,1483.05797,1715.153474,1493.324241,29.00757637,0.001317688,0.120182269,-1.557747979,-0.211972221,0.014381524,0.025838551,0.027759489,-0.00798749,-1.071618221,106.0928326,3.305274526,-28.99339508,-3.443456263,933.9800672
680.6,3.04593531,1480.220142,1716.039332,1492.296686,28.47324737,0.007637195,0.121445332,-1.636760452,-0.205293937,0.008549021,0.013886822,0.015153523,-0.010283082,-1.066365994,107.5783511,3.885824688,-28.58310394,-3.279910722,934.1554142
680.6,3.096780569,1482.345651,1712.9181,1491.240044,29.48284412,-0.03115668,0.120649645,-1.647108063,-0.197362079,0.007319342,0.020511917,0.032558403,-0.00989459,-1.085032286,107.2556338,2.998839921,-29.22534423,-3.140395243,933.9483939
680.6,2.568289166,1481.10632,1708.923994,1490.740427,29.30037396,-0.011966551,0.116644578,-1.576905101,-0.200212706,0.005496663,0.016882325,0.022629042,-0.011411995,-1.07020563,106.6450313,5.92793591,-28.4778533,-2.833479074,934.0101494
680.6,2.993339059,1476.996365,1713.95391,1493.207016,29.27228432,0.00541115,0.1248316,-1.586635667,-0.183737297,0.008346421,0.019963686,0.022951918,-0.011272779,-1.083745355,106.2308606,2.569717688,-27.51506543,-2.941170188,934.1587348
680.6,2.842933472,1481.305453,1715.555914,1490.393844,28.6365999,0.009209813,0.126520111,-1.614318007,-0.2051412,0.012382538,0.01247225,0.023704576,-0.011121719,-1.077148698,107.4781197,4.241407491,-29.34940412,-3.431148016,933.7885209
680.6,2.775801507,1482.819783,1716.810736,1491.68569,29.05132053,0.018900835,0.133435891,-1.618269654,-0.211182835,0.016273805,0.012643774,0.021935554,-0.008153905,-1.052310253,104.9820296,2.647057317,-30.32541855,-3.201508389,933.9179468
680.6,3.587476407,1481.711264,1709.133798,1491.810462,28.77059471,0.013835939,0.133282919,-1.400131404,-0.198799255,0.002318062,0.009294388,0.020038783,-0.008850444,-1.074756176,110.658053,3.770787318,-28.94294786,-3.006921838,934.3633279
680.6,2.994243372,1481.300691,1711.11913,1491.547302,29.16095864,-0.053350137,0.133513821,-1.516465994,-0.21174832,0.023362508,0.014855986,0.015460831,-0.009099119,-1.091169271,105.5795007,4.075296873,-28.80666998,-3.157219905,934.1893675
680.6,2.975547441,1478.249658,1710.952279,1491.467731,28.97167392,-0.06585603,0.116601968,-1.498026466,-0.176141685,-0.00012287,0.011403856,0.007367256,-0.010242691,-1.073330038,105.6299446,3.366480026,-27.99807008,-2.792320344,934.0977632
680.6,3.301960019,1482.204198,1712.063423,1491.600305,29.06819035,-0.020007234,0.121356039,-1.54099852,-0.12885157,0.005800573,0.00924034,0.025069656,-0.009574352,-1.074236023,108.4479957,3.60920701,-28.91467004,-3.021331479,934.3643634
680.6,2.841271388,1482.86289,1710.295812,1492.717204,29.35138332,-0.047299988,0.12808026,-1.597167633,-0.16633809,0.0147883,0.008959305,0.023483469,-0.008860012,-1.08694545,106.6355,3.953736764,-28.58351623,-2.60773656,934.1782035
680.6,3.118495219,1481.291055,1707.446244,1490.372801,28.48827661,-0.058107309,0.128281328,-1.594159436,-0.129582333,-0.001499572,0.004371586,0.0185443,-0.009712324,-1.086576132,106.9686153,3.427489152,-29.0178304,-3.14291564,934.2929808
680.6,3.11918582,1484.445607,1709.993028,1492.678653,29.00844349,-0.071076718,0.125694675,-1.49433248,-0.111692485,0.005094873,0.00254645,0.013596337,-0.008813626,-1.090999041,103.1220047,3.057220525,-28.65563785,-3.26840298,934.1858817
680.6,3.299155044,1480.143509,1710.151576,1492.924558,29.23594576,-0.008406546,0.127948989,-1.723658173,-0.144651208,0.003867875,-0.002155037,0.019510175,-0.011705476,-1.064063547,104.9544324,2.494197577,-29.97200184,-3.157644536,934.4078223
680.6,2.797391183,1481.358587,1713.626372,1489.407299,29.30091756,-0.049227572,0.132441712,-1.6748212,-0.150696098,-0.00136417,-0.00024663,0.020194386,-0.010375466,-1.068474937,105.1537663,3.9987479,-28.42611254,-3.366116432,934.3279732
680.6,3.755966398,1488.854148,1709.714037,1490.5255,28.60731211,-0.061334743,0.12769372,-1.479628373,-0.136032988,-0.013198119,-0.0095822,0.017088383,-0.01258622,-1.074212486,106.6597452,2.73317549,-29.40467392,-3.166039097,933.8255254
680.6,3.462150939,1483.350334,1717.777175,1490.579275,28.18444653,-0.117988828,0.120537834,-1.593715486,-0.070951397,-0.012651587,-0.006024563,0.018422811,-0.0129033,-1.070294197,105.86923,3.044285169,-28.63215039,-3.039907396,934.0278427
680.6,3.221731336,1483.657543,1708.476333,1490.938072,28.84160168,-0.083265523,0.128062916,-1.666081851,-0.121014495,-0.01418984,-0.003953842,0.029163464,-0.008114296,-1.05800829,105.6918682,3.66981904,-28.27040862,-3.240347422,934.0316186
680.6,3.148873305,1480.089432,1713.831943,1492.317223,28.57423802,-0.090420684,0.123298262,-1.625299455,-0.080102842,-0.025999912,-0.012817346,0.010859348,-0.009771187,-1.079205807,104.7083945,3.765628732,-29.26099878,-3.075526952,933.9514824
680.6,3.223463994,1482.781603,1717.739325,1492.213622,28.93392708,-0.072988131,0.121855761,-1.702617962,-0.093865421,-0.005026358,-0.020162019,0.029782,-0.011276586,-1.098986794,109.2388056,3.118339578,-28.75290761,-3.287621998,934.2726609
680.6,3.379376131,1478.26824,1707.933157,1492.538108,29.58927486,-0.112693535,0.123165865,-1.61713008,-0.073724462,-0.010755225,-0.017040213,0.015039314,-0.011649204,-1.065578134,105.7772302,3.815418997,-27.89506923,-2.796289413,933.8737545
680.6,2.874944635,1481.372212,1708.897757,1490.831092,28.87163678,-0.07277767,0.128189607,-1.609588064,-0.079874617,-0.007178957,-0.012188453,0.019146309,-0.010402802,-1.055466582,105.7238742,2.526645391,-28.52574517,-3.148818275,934.0969625
680.6,3.200662019,1486.517599,1712.959147,1491.631188,28.88813387,-0.114081171,0.125293787,-1.644131701,-0.06546808,-0.010272368,-0.016676199,0.017238862,-0.007545034,-1.082497893,107.8301732,4.187783238,-28.74914309,-3.376434996,933.9463689
680.6,2.926253973,1475.246803,1711.220512,1490.168248,28.07365059,-0.069145725,0.118104736,-1.587941124,-0.091997634,-0.019051828,-0.018598686,0.015760767,-0.004890345,-1.079982356,108.6375685,3.020385655,-28.62088399,-3.405718179,934.0242094
680.6,3.171137419,1479.743184,1715.217864,1490.822364,28.28766858,-0.064127424,0.129291325,-1.580377067,-0.081789973,-0.017618874,-0.025067857,0.028645787,-0.011209021,-1.088753592,108.8176708,3.364290766,-27.59408498,-2.723245943,934.052225
680.6,3.104678533,1477.230039,1707.234296,1490.277997,29.39117293,-0.068393596,0.136742667,-1.545427916,-0.075951626,-0.013182725,-0.009556046,0.016375104,-0.008183427,-1.08804497,109.9288716,5.050967162,-27.83018791,-3.165516043,933.8106319
680.6,3.218072102,1478.364763,1703.866384,1489.130426,29.01845779,-0.11600163,0.125014234,-1.546357913,-0.068754177,-0.009117497,0.001920061,0.011174658,-0.010930016,-1.09266247,109.4828915,2.994835656,-28.44797257,-3.015410693,934.1815929
680.6,3.301230585,1490.288415,1703.016255,1496.487128,29.05287223,-0.07876784,0.131797947,-1.507569494,-0.094908656,-0.014873037,-0.003972443,0.017865786,-0.009107588,-1.084536476,109.8577545,3.911558277,-28.70563815,-3.068829054,934.108484
680.6,3.298033319,1489.632272,1701.391242,1496.34567,29.11070814,-0.113555014,0.127492036,-1.651574415,-0.08232789,-0.005224946,-0.012881346,0.024324615,-0.008040834,-1.065319039,108.4157471,3.973714325,-28.36525381,-2.927747344,934.132147
680.6,2.896244568,1488.79943,1694.765488,1495.834763,28.88002109,-0.116122978,0.130034713,-1.565690111,-0.056895679,-0.029172438,-0.01661201,0.017726528,0.00085238,-0.97736213,108.3675716,2.594298551,-28.60292039,-3.090679966,934.0311208
680.6,2.812089701,1494.258065,1703.71414,1496.897495,28.92094988,-0.07678128,0.121388841,-1.581979722,-0.080421994,-0.020452817,0.001733508,0.036333923,-0.001735204,-0.989710843,107.0109856,2.089760703,-28.37655364,-3.219043883,934.065581
680.6,3.02463905,1489.943658,1698.619859,1492.950004,29.13125362,-0.102921292,0.124041246,-1.662595661,-0.111757662,-0.015732057,-0.013872665,0.030651885,0.000462147,-1.005318709,104.1624139,3.699129098,-28.3821377,-3.131799883,933.9371142
680.6,3.390725901,1491.953829,1693.733448,1496.423581,29.10048786,-0.064652053,0.122125632,-1.589273064,-0.088316463,-0.013762322,-0.010502753,0.030997714,0.001409702,-0.950989071,108.9644313,3.536012004,-28.92937716,-3.185268433,934.2011659
680.6,3.648102535,1494.177865,1697.87316,1497.270788,28.45691482,-0.113757166,0.125209527,-1.583379902,-0.093209363,-0.012121847,-0.007056963,0.00245249,-0.002578692,-0.965808129,106.9741001,5.027566337,-28.13127154,-3.252793121,934.1273221
681.81,2.954350755,1493.31195,1698.577754,1496.778803,29.16690715,-0.080267796,0.131479347,-1.629426933,-0.056739289,-0.016975582,-0.017869047,0.014398498,0.001378807,-0.971678503,107.3889063,2.849877627,-28.15432599,-2.916855253,933.7382417
681.81,3.268801129,1490.165033,1693.132081,1496.815211,29.22983696,-0.091737554,0.130655858,-1.612687609,-0.075884905,-0.019642936,-0.007594135,0.03028657,-0.001895684,-0.97751147,110.7241918,2.240560679,-27.76283384,-3.157254858,933.9596212
681.81,2.813760127,1487.688309,1696.949088,1495.870321,28.86555461,-0.084922547,0.127002353,-1.613106449,-0.099174365,-0.009881925,-0.018646063,0.012908443,0.002794852,-0.973198077,107.0786178,3.639917702,-28.74867084,-3.474307653,934.2528478
681.81,3.09844419,1490.04592,1694.501325,1496.645983,28.65188318,-0.090368565,0.130031841,-1.48301537,-0.081731016,-0.002028982,-0.018893766,0.014651566,0.001053629,-0.976476562,105.0563948,3.614529343,-28.41488497,-3.088728197,933.6419061
681.81,3.307467294,1492.498284,1691.733341,1493.935593,28.70490841,-0.073642325,0.121787546,-1.675977624,-0.037099402,-0.020725133,-0.015489148,0.014916013,0.00120767,-0.952765765,107.8581677,3.676917317,-28.31749445,-3.0521772,933.857389
681.81,3.470084522,1491.455183,1699.399441,1495.787746,29.08842371,-0.12847994,0.134102904,-1.491035614,-0.091323878,-0.014803589,-0.012675132,0.024149441,-0.000943128,-0.947395507,107.8631781,2.561660821,-28.33115347,-3.653819656,934.0509824
681.81,2.84490506,1494.807777,1696.673362,1495.747692,29.49579358,-0.076332459,0.121841033,-1.5761416,-0.088250529,-0.001900063,-0.009258341,0.027970651,-0.002262562,-0.981203923,110.7458204,2.939977675,-29.03893322,-2.640773487,933.9278366
681.81,3.306268791,1491.617039,1695.222252,1495.145937,29.09157151,-0.070755927,0.122991091,-1.6192935,-0.069094819,-0.01048963,-0.00923289,0.017487873,-0.000872124,-0.95856285,109.6980492,3.231707001,-27.93455107,-3.240627614,933.7221539
681.81,2.842025543,1493.391359,1699.979367,1495.496155,28.49419472,-0.071619658,0.125368994,-1.536569579,-0.114359712,-0.016169432,-0.007332846,0.015105193,0.001512644,-0.983377045,109.1400369,3.035939026,-28.61697081,-3.431805465,933.9693625
681.81,3.016556504,1491.59217,1699.254041,1497.927305,29.00961575,-0.085557306,0.121206481,-1.577484867,-0.097235368,-0.015862121,-0.006339612,0.030886739,-0.001307558,-0.958965162,112.1830419,3.409669329,-27.7880752,-3.365713188,933.9944537
681.81,2.943517302,1491.46823,1696.197814,1495.83129,29.21475801,-0.130629858,0.025101549,-1.736918768,0.001506958,-0.019624167,-0.045215623,0.007901439,0.000818925,-0.973734098,107.0883754,2.241691655,-27.95058338,-2.818356028,933.8723361
681.81,3.229675053,1495.820989,1699.327571,1497.854919,28.98443353,-0.166816343,0.010663291,-1.685029077,0.01937376,-0.016699897,-0.047282291,0.017177274,-8.93E-05,-0.972966182,114.9745699,0.910481721,-26.43520091,-0.104114722,934.2990235
681.81,2.873530537,1496.200217,1697.328395,1495.041687,28.65277694,-0.130140474,0.030059226,-1.751993338,0.055058822,-0.006543419,-0.038148831,0.031731657,0.000463515,-0.976122397,116.1826987,-0.004162849,-26.49550089,-0.116785713,933.8625516
681.81,3.052083945,1488.760552,1699.688615,1495.823889,28.68131492,-0.079189215,0.027847498,-1.627994136,0.029622704,-0.015751278,-0.044979624,0.024395319,-0.004732395,-0.980875602,112.8797188,-0.876424076,-26.39338119,-0.068517545,934.1197191
681.81,3.063596306,1487.353272,1700.067651,1495.874973,29.186376,-0.095531322,0.016643111,-1.684603983,0.026618337,-0.017314452,-0.040270574,0.010649061,-0.000214768,-0.990188309,113.5146462,-0.439018585,-26.99077345,-0.603262342,933.7817656
681.81,3.31764873,1490.710962,1700.721693,1497.364665,29.38342617,-0.112825672,0.021221561,-1.706022101,-0.006755417,-0.020569723,-0.042675729,0.007631487,0.000826805,-0.979613676,114.0527736,-0.311444331,-26.8573706,0.437552515,933.7084255
681.81,3.261323033,1489.375374,1700.150497,1497.099719,29.17284502,-0.100822703,0.027937921,-1.64453405,0.026636258,-0.023300596,-0.046664061,0.010623363,0.000226351,-0.965569525,113.6545653,-0.08147497,-27.06592269,-0.076646264,933.549812
681.81,0.268429029,1490.723274,1696.352005,1494.989755,27.05725384,-0.150995028,0.03260729,-1.779657098,-0.024485191,-0.017629976,-0.034475569,0.022156,-0.003735705,-0.995167101,113.9607072,1.586630471,-26.76806755,0.03518234,934.0213647
681.81,0.30173455,1496.829409,1718.021523,1501.46011,27.286852,-0.132079092,0.022050872,-1.692658912,0.002114422,-0.023401845,-0.051340931,0.020936885,0.002123865,-0.967975512,112.8662051,-0.267445512,-26.6446387,-0.374132288,933.773468
681.81,-0.027895874,1502.445893,1716.567267,1499.250798,27.27734666,-0.16456902,0.030641317,-1.671459182,0.053370328,-0.016194481,-0.046721788,0.015960841,5.12E-06,-0.945997135,110.9242954,0.831986209,-25.98906605,-0.169042985,933.7176949
681.81,0.304214213,1497.271524,1721.495038,1501.585802,27.3139274,-0.091398615,0.032289602,-1.630547287,0.036922197,-0.022410901,-0.043929024,0.042812751,0.009871333,-0.947203227,112.7107206,1.027098235,-27.03513145,-0.626156679,933.9883239
681.81,-0.13448599,1501.81272,1716.699433,1500.218238,26.9805633,-0.13445227,0.022865497,-1.641393475,0.017251416,-0.020990732,-0.043684499,0.037622623,0.009645725,-0.939234077,112.4899882,-0.714926646,-27.77683299,-0.302146879,933.5681895
681.81,0.06518044,1494.942086,1721.247428,1498.874523,26.90667283,-0.14744121,0.020038293,-1.651256386,0.00834182,-0.025108935,-0.053158413,0.047436829,0.009175808,-0.920651202,113.2741478,-0.32904737,-26.70495899,-0.036791905,933.6928258
681.81,0.22236727,1501.614769,1711.777157,1502.620112,27.13257932,-0.131258988,0.026893964,-1.752548955,0.009132861,-0.017157806,-0.046034108,0.052881172,0.010843684,-0.961148785,110.6377686,0.157250125,-26.94714364,0.131330027,932.9586042
681.81,0.047821783,1503.854346,1717.613216,1498.252751,27.48247544,-0.153090258,0.016044291,-1.679347262,0.011752237,-0.018989532,-0.038934108,0.033032467,0.010568528,-0.933862595,113.3779808,-0.128530207,-25.66606245,0.076479414,933.6129443
687.51,-0.120926787,1498.830224,1709.800745,1499.967864,27.00036673,-0.096300732,0.017973452,-1.690047547,0.023808102,-0.022538025,-0.03518917,0.038947824,0.010560727,-0.929175076,116.2824625,-0.318348997,-27.37215908,-0.350965431,933.4827977
687.51,0.229067722,1506.605511,1717.968357,1501.474863,27.22175955,-0.116925485,0.017545999,-1.727514435,-0.00050231,-0.015787943,-0.047692122,0.047131285,0.011673358,-0.907840335,110.6416482,-0.843213488,-25.91685811,-0.322792254,933.5740127
687.51,-0.025951761,1502.68691,1715.42327,1501.593831,26.8931624,-0.161983823,0.026098763,-1.749832971,0.011120103,-0.012965374,-0.045027232,0.032584442,0.012234563,-0.93837997,114.0127638,0.924377171,-28.16487861,0.21846759,933.0898099
687.51,-0.117002179,1501.76325,1712.112259,1500.831019,26.40461547,-0.113712951,0.021913419,-1.694630558,0.008391758,-0.022900096,-0.029818256,0.040621943,0.0107582,-0.955799591,115.7399086,1.13651179,-27.19585905,0.044129209,933.3113996
687.51,-0.230562893,1499.812579,1721.456794,1500.33557,26.90428346,-0.136886386,0.029108693,-1.614529303,0.018930671,-0.019673904,-0.050653177,0.036845544,0.009273752,-0.931682803,114.3008505,-0.817031801,-25.81225079,-0.142269937,933.3916661
687.51,0.016720542,1497.477968,1710.662789,1498.108058,26.64506209,-0.113520279,0.030619482,-1.665525425,0.003565202,-0.016018362,-0.041862393,0.036917212,0.011639542,-0.936189065,114.5939125,0.379067191,-25.76223983,0.093842534,933.4648759
687.51,0.094605991,1498.980247,1723.992306,1501.801815,26.62812849,-0.102343819,0.026222355,-1.760474912,-0.017821234,-0.020094593,-0.052749942,0.056534621,0.01056242,-0.948004699,113.4739339,0.000945219,-26.51808848,-0.164930002,933.3067704
687.51,0.265319412,1496.484,1713.963722,1497.929105,27.44914583,-0.151409858,0.029484429,-1.72066515,-0.006457146,-0.028038283,-0.043032727,0.032575778,0.0139051,-0.918443073,112.855919,0.066782885,-27.01324509,-0.201138029,933.2986952
687.51,0.338360412,1502.473414,1717.684025,1500.736437,27.18233895,-0.141618198,0.027284616,-1.733313625,0.019735322,-0.020509348,-0.052099474,0.046292835,0.014618661,-0.951656948,113.8697374,0.172421993,-26.72817463,0.035008668,933.4048374
687.51,-0.111603181,1494.627949,1720.358048,1498.791516,27.33051108,-0.141840955,0.020220556,-1.732639101,0.028241678,-0.017084076,-0.045127227,0.05690014,0.008569328,-0.947500274,111.6979113,0.02539686,-26.96451884,-0.415597602,933.5941604
687.51,0.493464628,1497.085543,1708.938648,1503.287769,26.79716257,-0.13006346,0.021251794,-1.63663495,-0.006285346,-0.014851077,-0.042642369,0.038522761,0.013659042,-0.950235571,113.4718643,0.061888988,-27.32391087,-0.350753539,933.1838066
687.51,0.054653588,1500.450931,1709.350157,1498.177331,26.7064443,-0.163900648,0.029495638,-1.68227468,0.028856088,-0.008289962,-0.046983036,0.038128325,0.012456438,-0.932409727,114.4826822,-0.169744043,-27.11056834,-0.118792836,933.3914583
687.51,-0.05505854,1507.886067,1713.361267,1500.474136,26.69209747,-0.100435142,0.024441404,-1.711351173,-0.022721262,-0.028404275,-0.041448682,0.041194892,0.011081574,-0.936672148,112.4977955,-1.208039292,-27.49266936,-0.15789891,933.4345122
687.51,0.198551099,1502.759004,1719.598764,1503.054193,27.26042245,-0.125953042,0.027493376,-1.704235625,0.014368311,-0.009577031,-0.037222891,0.045279578,0.013732388,-0.914549128,114.1139408,-0.148466663,-27.61372391,0.106460702,933.3643594
687.51,-0.242379362,1502.466595,1724.13335,1499.302404,26.62785912,-0.134910365,0.02594784,-1.827644226,-0.006122895,-0.019858542,-0.03961498,0.05617936,0.008637505,-0.970719368,112.4548799,-0.069032591,-27.3984218,-0.260756396,933.5629002
687.51,0.310089198,1498.488179,1718.400575,1501.585956,27.39545305,-0.16216354,0.019371729,-1.771005748,0.011574301,-0.016218187,-0.044513784,0.047394005,0.006129196,-0.91481062,111.988332,0.183310007,-26.31321113,0.059386609,933.1390945
687.51,-0.232032522,1498.258586,1722.971774,1498.27209,26.84983685,-0.140429151,0.026309981,-1.70953007,0.031550999,-0.011076677,-0.044041401,0.045481474,0.009454927,-0.950710716,113.2792661,-1.061802937,-26.41609122,-0.309928018,933.0899268
687.51,0.237391586,1501.536701,1714.152171,1499.726644,26.70085478,-0.116076418,0.022670648,-1.761828253,0.000545544,-0.009402209,-0.051525279,0.053451717,0.012375693,-0.921414668,114.0117771,-1.238777059,-28.91106231,0.230882806,933.3901464
687.51,0.490738999,1501.45982,1716.946897,1500.503474,27.19804564,-0.128292503,0.024155263,-1.637880121,0.020994413,-0.003078571,-0.042421964,0.032901548,0.011586202,-0.950602445,114.1074777,-0.767544382,-26.704227,-0.143727342,933.3881391
687.51,-0.404987531,1500.835771,1718.881621,1500.306176,27.0709657,-0.171429658,0.02318816,-1.683941853,0.016240346,-0.011075059,-0.053550842,0.032786234,0.011429046,-0.922853241,112.7043623,1.001944014,-26.28787327,-0.1227249,933.5444223
687.51,-0.184129258,1500.556435,1714.781007,1498.367407,26.95803965,-0.123271575,0.015815705,-1.64634193,-0.001490046,-0.006363786,-0.03864707,0.03736599,0.008689405,-0.954523129,113.5083115,0.382102567,-28.0468302,-0.126090244,933.1632757
687.51,0.092004664,1501.762707,1724.641538,1500.642824,26.89557462,-0.105957981,0.017228154,-1.569506806,0.03627295,-0.016056482,-0.051409233,0.048676796,0.011015279,-0.939981489,113.5700191,-0.78129669,-27.13530129,-0.111479616,933.2358023
687.51,0.126841817,1502.659722,1715.655427,1502.287248,27.01869473,-0.126580455,0.017212814,-1.677263506,-0.007570696,-0.008766938,-0.045747233,0.041748074,0.012491875,-0.936374227,111.4159282,0.992908405,-25.96498216,-0.224627237,933.302545
687.51,-0.181376707,1494.026465,1714.207256,1500.593051,26.62778516,-0.098965791,0.024888291,-1.760109964,-0.018321883,-0.010950161,-0.034370557,0.051190047,0.010960577,-0.938998252,111.3131141,0.697212205,-26.48978197,0.186919381,933.0302438
687.51,0.026685705,1507.26927,1719.203382,1501.855622,26.93752152,-0.158733518,0.019759586,-1.67748708,0.004561954,0.007310395,-0.048257925,0.03403633,0.011865897,-0.940341365,110.3200215,-0.656512568,-26.90434093,0.42053447,933.1512292
687.51,0.118193069,1502.624149,1722.743408,1498.739766,27.30811469,-0.087528406,0.020940887,-1.773777363,0.056699498,-0.001950777,-0.040384718,0.036671992,0.009356901,-0.951454977,116.7372496,-1.14381599,-27.23791215,-0.337329431,933.0762666
687.51,0.397477301,1504.441895,1722.671372,1500.66111,26.36005884,-0.172755027,0.013336117,-1.79264601,0.047479338,-0.006510271,-0.035293807,0.040193214,0.010640203,-0.93694463,114.8512456,-0.341225746,-27.11371084,-0.325530466,933.3171148
687.51,-0.224202797,1505.832807,1722.167974,1500.47347,27.16406537,-0.093250976,0.020388326,-1.594280605,0.020136597,-0.012732473,-0.048728666,0.046443191,0.009477121,-0.948815382,115.5139382,-0.121155208,-27.86354127,-0.04238672,933.5495265
687.51,-0.044034563,1500.564713,1722.74378,1498.736377,27.12066632,-0.120543649,0.021397899,-1.780239757,0.01119153,-0.001282317,-0.043094334,0.043457316,0.011649995,-0.975118485,113.0416537,0.200573204,-27.32395557,-0.017323056,933.4071715
687.51,-0.082490418,1501.13632,1720.261082,1499.811106,27.63271877,-0.134467989,0.017022552,-1.610819739,0.030591975,-0.006582432,-0.042682165,0.040504437,0.011960459,-0.962546477,114.1624486,0.487376495,-27.1541336,-0.000184429,933.3188203
687.51,-0.165139748,1502.105552,1718.394102,1501.070389,26.2839566,-0.113158677,0.023064626,-1.673404806,-0.025284168,-0.020384281,-0.048143746,0.027860138,0.008259448,-0.935645279,111.9161489,0.413704253,-26.9611154,0.025914761,933.4927791
687.58,0.026255102,1501.893634,1715.458505,1498.426627,27.48780528,-0.145791403,0.015917217,-1.794038893,0.023967447,-0.002839589,-0.040590339,0.04684854,0.010509688,-0.962074748,111.5075245,0.11256332,-28.52457665,-0.203024195,933.3560361
687.58,0.008605182,1497.981314,1721.288209,1500.689427,26.91107529,-0.121890839,0.024824157,-1.677449917,0.015304452,-0.014694186,-0.045762648,0.046979675,0.008837223,-0.948213287,114.7972314,-0.603887014,-27.1344108,0.155303882,933.3870474
687.58,-0.269926214,1501.113128,1723.145894,1499.13911,27.47195918,-0.113800737,0.028279842,-1.75936771,-0.022387601,-0.001949957,-0.044907596,0.042928351,0.009063035,-0.940430732,116.4661019,-0.543732276,-26.13870561,-0.299855569,933.2996628
687.58,0.259321497,1504.051436,1718.193797,1499.493626,27.50355306,-0.146509869,0.023614026,-1.645353668,0.012259693,-0.009202691,-0.051520544,0.028799292,0.011448074,-0.932158829,110.6566481,-0.138703659,-25.92636282,0.097501377,933.2999142
687.58,0.189946112,1502.285157,1717.605326,1501.786561,27.00169668,-0.142526365,0.014789889,-1.805279871,0.037298897,-0.006429564,-0.031023965,0.039847003,0.010801303,-0.925793519,113.0342491,0.200122038,-26.94675043,0.265462446,933.3780382
687.58,-0.180222682,1505.783151,1722.462854,1503.089962,27.46936725,-0.093521277,0.021155843,-1.734522368,0.018252424,-0.004607105,-0.048799323,0.029821679,0.008763025,-0.9764961,113.3998399,-0.105359483,-27.38925923,-0.317596943,933.4308556
687.58,-0.106764893,1500.684879,1721.183413,1502.778075,26.80450211,-0.170391505,0.027589651,-1.769931251,0.026321687,-0.008478597,-0.044890889,0.031111141,0.008837061,-0.975325798,113.7224911,-0.236265506,-26.70176364,-0.172863293,933.2127793
687.58,-0.003248744,1502.007176,1723.846904,1500.446902,26.77275659,-0.154647933,0.024369389,-1.740995145,-0.010693135,-0.009117357,-0.042427522,0.040992163,0.009906695,-0.97723148,114.4844101,0.419487157,-27.0846581,-0.200512342,933.0188195
687.58,0.070733351,1504.979564,1718.346937,1499.109412,27.64800579,-0.133551051,0.019312497,-1.597605319,0.036035977,-0.002430951,-0.045115884,0.022609135,0.010836145,-0.954231069,114.1336287,0.116363586,-26.39437015,0.248794168,933.0839117
687.58,0.081869378,1496.969306,1720.06743,1500.320575,27.25383536,-0.120820635,0.017204467,-1.74272481,0.002463603,-0.02549605,-0.043072971,0.038260368,0.009503365,-0.952003605,116.4690371,-0.037104798,-26.30762348,0.00763968,933.7060411
687.58,0.171372848,1502.676422,1725.124827,1499.557271,27.12786121,-0.12985717,0.022142106,-1.72890536,-0.00509849,-0.006323676,-0.043238609,0.053361797,0.00869312,-0.951224056,113.4509315,0.849019879,-27.359845,-0.001633768,933.4455464
687.58,-0.312757549,1500.41552,1724.363503,1500.832237,27.39851052,-0.107779967,0.026695865,-1.745550433,0.013526623,-0.017322382,-0.048187571,0.062825136,0.007899877,-0.937000601,113.8840997,0.572198243,-27.03844577,0.028806604,933.1674167
687.58,0.528684212,1500.181719,1718.078337,1500.292617,27.36882703,-0.157363848,0.020362446,-1.877411355,0.035677212,-0.01921351,-0.037889194,0.052540041,0.009132687,-0.940537328,112.9952189,-1.105095165,-27.72355552,0.196793346,933.4039161
687.58,0.007592556,1499.436262,1727.107967,1500.832912,27.21459488,-0.121083453,0.023692865,-1.673483689,0.012020215,-0.005529928,-0.045016518,0.033867094,0.010107083,-0.943497118,114.8561357,-0.616503397,-26.79018821,0.149289514,933.2721633
